År;Antal dgr;Tabellnr;Inkomst fr.o.m.;Inkomst t.o.m.;Kolumn 1;Kolumn 2;Kolumn 3;Kolumn 4;Kolumn 5;Kolumn 6;Kolumn 7
2024;30B;36;16501;16600;2882;2792;1323;3080;4741;4741;
2024;30B;36;16601;16700;2912;2822;1333;3111;4779;4779;
2024;30B;36;16701;16800;2942;2852;1343;3141;4820;4820;
2024;30B;36;16801;16900;2971;2882;1353;3172;4858;4858;
2024;30B;36;16901;17000;3001;2912;1363;3203;4897;4897;
2024;30B;36;17001;17100;3030;2940;1373;3234;4935;4935;
2024;30B;36;17101;17200;3060;2970;1375;3265;4973;4973;
2024;30B;36;17201;17300;3089;3000;1385;3296;5014;5014;
2024;30B;36;17301;17400;3119;3030;1395;3326;5052;5052;
2024;30B;36;17401;17500;3149;3060;1405;3357;5090;5090;
2024;30B;36;17501;17600;3178;3091;1416;3388;5129;5129;
2024;30B;36;17601;17700;3208;3121;1426;3419;5167;5167;
2024;30B;36;17701;17800;3237;3151;1436;3450;5208;5208;
2024;30B;36;17801;17900;3267;3181;1438;3481;5246;5246;
2024;30B;36;17901;18000;3296;3211;1448;3511;5284;5284;
2024;30B;36;18001;18100;3326;3242;1458;3542;5323;5323;
2024;30B;36;18101;18200;3356;3272;1468;3573;5361;5361;
2024;30B;36;18201;18300;3385;3302;1478;3604;5402;5402;
2024;30B;36;18301;18400;3415;3332;1488;3635;5440;5440;
2024;30B;36;18401;18500;3444;3363;1490;3666;5478;5478;
2024;30B;36;18501;18600;3474;3393;1500;3696;5516;5516;
2024;30B;36;18601;18700;3503;3423;1510;3727;5555;5555;
2024;30B;36;18701;18800;3533;3453;1520;3758;5596;5596;
2024;30B;36;18801;18900;3563;3483;1531;3789;5634;5634;
2024;30B;36;18901;19000;3592;3514;1541;3820;5672;5672;
2024;30B;36;19001;19100;3622;3544;1543;3851;5710;5710;
2024;30B;36;19101;19200;3651;3574;1553;3881;5748;5748;
2024;30B;36;19201;19300;3681;3604;1563;3912;5790;5790;
2024;30B;36;19301;19400;3710;3634;1573;3943;5828;5828;
2024;30B;36;19401;19500;3740;3665;1583;3974;5866;5866;
2024;30B;36;19501;19600;3769;3695;1593;4005;5904;5904;
2024;30B;36;19601;19700;3799;3725;1595;4035;5942;5942;
2024;30B;36;19701;19800;3829;3754;1604;4066;5983;5983;
2024;30B;36;19801;19900;3858;3783;1613;4097;6022;6022;
2024;30B;36;19901;20000;3888;3813;1622;4128;6060;6060;
2024;30B;36;20001;20200;3947;3871;1641;4190;6136;6136;
2024;30B;36;20201;20400;4006;3927;1651;4251;6216;6216;
2024;30B;36;20401;20600;4065;3986;1670;4313;6292;6292;
2024;30B;36;20601;20800;4124;4045;1688;4375;6371;6371;
2024;30B;36;20801;21000;4183;4103;1699;4436;6448;6448;
2024;30B;36;21001;21200;4243;4162;1717;4498;6524;6524;
2024;30B;36;21201;21400;4302;4221;1736;4560;6603;6603;
2024;30B;36;21401;21600;4361;4280;1746;4621;6680;6680;
2024;30B;36;21601;21800;4420;4338;1765;4683;6759;6759;
2024;30B;36;21801;22000;4479;4397;1783;4745;6835;6835;
2024;30B;36;22001;22200;4538;4456;1794;4806;6912;6912;
2024;30B;36;22201;22400;4597;4515;1812;4868;6991;6991;
2024;30B;36;22401;22600;4656;4573;1831;4930;7067;7067;
2024;30B;36;22601;22800;4716;4632;1849;4991;7147;7147;
2024;30B;36;22801;23000;4776;4691;1860;5054;7224;7224;
2024;30B;36;23001;23200;4836;4750;1878;5117;7302;7302;
2024;30B;36;23201;23400;4897;4808;1912;5181;7383;7383;
2024;30B;36;23401;23600;4958;4864;1954;5244;7461;7461;
2024;30B;36;23601;23800;5019;4923;1999;5307;7542;7542;
2024;30B;36;23801;24000;5080;4979;2041;5371;7620;7620;
2024;30B;36;24001;24200;5140;5041;2088;5434;7698;7698;
2024;30B;36;24201;24400;5201;5099;2133;5497;7779;7779;
2024;30B;36;24401;24600;5262;5161;2181;5560;7857;7857;
2024;30B;36;24601;24800;5323;5220;2226;5624;7938;7938;
2024;30B;36;24801;25000;5384;5278;2270;5687;8016;8016;
2024;30B;36;25001;25200;5444;5340;2335;5750;8094;8094;
2024;30B;36;25201;25400;5505;5399;2394;5814;8175;8175;
2024;30B;36;25401;25600;5566;5458;2453;5877;8253;8253;
2024;30B;36;25601;25800;5627;5519;2514;5940;8334;8334;
2024;30B;36;25801;26000;5687;5578;2573;6004;8412;8412;
2024;30B;36;26001;26200;5748;5637;2632;6067;8490;8490;
2024;30B;36;26201;26400;5809;5699;2694;6130;8571;8571;
2024;30B;36;26401;26600;5870;5757;2752;6194;8649;8649;
2024;30B;36;26601;26800;5931;5819;2814;6257;8730;8730;
2024;30B;36;26801;27000;5991;5878;2873;6320;8808;8808;
2024;30B;36;27001;27200;6052;5936;2932;6383;8886;8886;
2024;30B;36;27201;27400;6113;5998;2993;6447;8967;8967;
2024;30B;36;27401;27600;6174;6057;3052;6510;9045;9045;
2024;30B;36;27601;27800;6235;6116;3111;6574;9126;9126;
2024;30B;36;27801;28000;6295;6177;3172;6637;9204;9204;
2024;30B;36;28001;28200;6356;6236;3231;6700;9282;9282;
2024;30B;36;28201;28400;6417;6298;3293;6763;9363;9363;
2024;30B;36;28401;28600;6478;6357;3352;6827;9441;9441;
2024;30B;36;28601;28800;6538;6415;3410;6890;9522;9522;
2024;30B;36;28801;29000;6599;6477;3472;6953;9600;9600;
2024;30B;36;29001;29200;6660;6536;3531;7017;9678;9678;
2024;30B;36;29201;29400;6721;6594;3590;7080;9759;9759;
2024;30B;36;29401;29600;6782;6656;3651;7143;9837;9837;
2024;30B;36;29601;29800;6842;6715;3710;7207;9918;9918;
2024;30B;36;29801;30000;6903;6777;3772;7270;9996;9996;
2024;30B;36;30001;30200;6964;6835;3830;7333;10074;10074;
2024;30B;36;30201;30400;7025;6894;3889;7397;10155;10155;
2024;30B;36;30401;30600;7085;6956;3951;7460;10233;10233;
2024;30B;36;30601;30800;7146;7015;4010;7523;10314;10314;
2024;30B;36;30801;31000;7207;7073;4068;7586;10392;10392;
2024;30B;36;31001;31200;7268;7135;4130;7650;10470;10470;
2024;30B;36;31201;31400;7329;7194;4189;7713;10551;10551;
2024;30B;36;31401;31600;7389;7254;4249;7776;10629;10629;
2024;30B;36;31601;31800;7450;7317;4312;7840;10710;10710;
2024;30B;36;31801;32000;7511;7377;4372;7903;10788;10788;
2024;30B;36;32001;32200;7572;7440;4435;7966;10866;10866;
2024;30B;36;32201;32400;7633;7500;4495;8030;10947;10947;
2024;30B;36;32401;32600;7693;7560;4555;8093;11025;11025;
2024;30B;36;32601;32800;7754;7623;4618;8156;11106;11106;
2024;30B;36;32801;33000;7815;7683;4678;8220;11184;11184;
2024;30B;36;33001;33200;7876;7743;4738;8283;11262;11262;
2024;30B;36;33201;33400;7936;7806;4801;8346;11343;11343;
2024;30B;36;33401;33600;7997;7866;4861;8410;11421;11421;
2024;30B;36;33601;33800;8058;7929;4924;8473;11502;11502;
2024;30B;36;33801;34000;8119;7989;4984;8536;11580;11580;
2024;30B;36;34001;34200;8180;8049;5044;8599;11658;11658;
2024;30B;36;34201;34400;8240;8112;5107;8663;11739;11739;
2024;30B;36;34401;34600;8301;8172;5167;8726;11817;11817;
2024;30B;36;34601;34800;8362;8232;5227;8789;11898;11898;
2024;30B;36;34801;35000;8423;8295;5290;8853;11976;11976;
2024;30B;36;35001;35200;8483;8355;5350;8916;12054;12054;
2024;30B;36;35201;35400;8544;8415;5410;8979;12135;12135;
2024;30B;36;35401;35600;8605;8478;5473;9043;12213;12213;
2024;30B;36;35601;35800;8666;8538;5533;9106;12294;12294;
2024;30B;36;35801;36000;8727;8601;5596;9169;12372;12372;
2024;30B;36;36001;36200;8787;8661;5656;9233;12450;12450;
2024;30B;36;36201;36400;8848;8721;5716;9296;12531;12531;
2024;30B;36;36401;36600;8909;8784;5779;9359;12609;12609;
2024;30B;36;36601;36800;8970;8844;5839;9423;12690;12690;
2024;30B;36;36801;37000;9031;8904;5899;9486;12768;12768;
2024;30B;36;37001;37200;9091;8967;5962;9549;12846;12846;
2024;30B;36;37201;37400;9152;9027;6022;9612;12927;12927;
2024;30B;36;37401;37600;9213;9090;6085;9676;13005;13005;
2024;30B;36;37601;37800;9274;9147;6142;9739;13080;13080;
2024;30B;36;37801;38000;9334;9207;6202;9802;13152;13152;
2024;30B;36;38001;38200;9395;9267;6262;9865;13224;13224;
2024;30B;36;38201;38400;9455;9330;6325;9928;13296;13296;
2024;30B;36;38401;38600;9517;9390;6385;9991;13368;13368;
2024;30B;36;38601;38800;9589;9462;6457;10054;13440;13440;
2024;30B;36;38801;39000;9661;9534;6529;10117;13512;13512;
2024;30B;36;39001;39200;9733;9606;6601;10181;13584;13584;
2024;30B;36;39201;39400;9805;9678;6673;10244;13656;13656;
2024;30B;36;39401;39600;9877;9750;6745;10307;13728;13728;
2024;30B;36;39601;39800;9949;9822;6817;10370;13800;13800;
2024;30B;36;39801;40000;10021;9894;6889;10433;13872;13872;
2024;30B;36;40001;40200;10093;9966;6961;10496;13944;13944;
2024;30B;36;40201;40400;10165;10038;7033;10559;14016;14016;
2024;30B;36;40401;40600;10237;10110;7105;10622;14088;14088;
2024;30B;36;40601;40800;10309;10182;7177;10685;14160;14160;
2024;30B;36;40801;41000;10381;10254;7249;10748;14232;14232;
2024;30B;36;41001;41200;10453;10326;7321;10811;14304;14304;
2024;30B;36;41201;41400;10525;10398;7393;10874;14376;14376;
2024;30B;36;41401;41600;10597;10470;7465;10937;14448;14448;
2024;30B;36;41601;41800;10669;10542;7537;11001;14520;14520;
2024;30B;36;41801;42000;10741;10614;7609;11064;14592;14592;
2024;30B;36;42001;42200;10813;10686;7681;11127;14664;14664;
2024;30B;36;42201;42400;10885;10758;7753;11190;14736;14736;
2024;30B;36;42401;42600;10957;10830;7825;11253;14808;14808;
2024;30B;36;42601;42800;11029;10902;7897;11316;14880;14880;
2024;30B;36;42801;43000;11101;10974;7969;11379;14952;14952;
2024;30B;36;43001;43200;11173;11046;8041;11442;15024;15024;
2024;30B;36;43201;43400;11245;11118;8113;11505;15096;15096;
2024;30B;36;43401;43600;11317;11190;8185;11568;15168;15168;
2024;30B;36;43601;43800;11389;11262;8257;11631;15240;15240;
2024;30B;36;43801;44000;11461;11334;8329;11694;15312;15312;
2024;30B;36;44001;44200;11533;11406;8401;11758;15384;15384;
2024;30B;36;44201;44400;11605;11478;8473;11821;15456;15456;
2024;30B;36;44401;44600;11677;11550;8545;11884;15528;15528;
2024;30B;36;44601;44800;11749;11622;8617;11947;15600;15600;
2024;30B;36;44801;45000;11821;11694;8689;12010;15672;15672;
2024;30B;36;45001;45200;11893;11766;8761;12073;15744;15744;
2024;30B;36;45201;45400;11965;11838;8833;12136;15816;15816;
2024;30B;36;45401;45600;12037;11910;8905;12199;15888;15888;
2024;30B;36;45601;45800;12109;11982;8977;12262;15960;15960;
2024;30B;36;45801;46000;12181;12054;9049;12325;16032;16032;
2024;30B;36;46001;46200;12253;12126;9121;12388;16104;16104;
2024;30B;36;46201;46400;12325;12198;9193;12452;16176;16176;
2024;30B;36;46401;46600;12397;12270;9265;12515;16248;16248;
2024;30B;36;46601;46800;12469;12342;9337;12578;16320;16320;
2024;30B;36;46801;47000;12541;12414;9409;12641;16392;16392;
2024;30B;36;47001;47200;12613;12486;9481;12704;16464;16464;
2024;30B;36;47201;47400;12685;12558;9553;12767;16536;16536;
2024;30B;36;47401;47600;12757;12630;9625;12830;16608;16608;
2024;30B;36;47601;47800;12829;12702;9697;12893;16680;16680;
2024;30B;36;47801;48000;12901;12774;9769;12956;16752;16752;
2024;30B;36;48001;48200;12973;12846;9841;13019;16824;16824;
2024;30B;36;48201;48400;13045;12918;9913;13082;16896;16896;
2024;30B;36;48401;48600;13117;12990;9985;13145;16968;16968;
2024;30B;36;48601;48800;13189;13062;10057;13208;17040;17040;
2024;30B;36;48801;49000;13261;13134;10129;13271;17112;17112;
2024;30B;36;49001;49200;13333;13206;10201;13335;17184;17184;
2024;30B;36;49201;49400;13405;13278;10273;13398;17256;17256;
2024;30B;36;49401;49600;13477;13350;10345;13461;17328;17328;
2024;30B;36;49601;49800;13549;13422;10417;13524;17400;17400;
2024;30B;36;49801;50000;13621;13494;10489;13587;17472;17472;
2024;30B;36;50001;50200;13693;13566;10566;13650;17544;17544;
2024;30B;36;50201;50400;13765;13638;10644;13713;17616;17616;
2024;30B;36;50401;50600;13837;13710;10722;13776;17688;17688;
2024;30B;36;50601;50800;13909;13782;10800;13839;17760;17760;
2024;30B;36;50801;51000;13981;13854;10878;13902;17832;17832;
2024;30B;36;51001;51200;14053;13926;10956;13965;17904;17904;
2024;30B;36;51201;51400;14150;14025;11061;14054;18001;18001;
2024;30B;36;51401;51600;14262;14142;11184;14157;18113;18113;
2024;30B;36;51601;51800;14374;14259;11307;14260;18225;18225;
2024;30B;36;51801;52000;14486;14373;11427;14363;18337;18337;
2024;30B;36;52001;52200;14598;14490;11550;14466;18449;18449;
2024;30B;36;52201;52400;14710;14607;11673;14569;18561;18561;
2024;30B;36;52401;52600;14822;14724;11796;14672;18673;18673;
2024;30B;36;52601;52800;14934;14841;11919;14775;18785;18785;
2024;30B;36;52801;53000;15046;14958;12042;14878;18897;18897;
2024;30B;36;53001;53200;15158;15075;12165;14981;19009;19009;
2024;30B;36;53201;53400;15270;15192;12288;15084;19121;19121;
2024;30B;36;53401;53600;15382;15306;12408;15187;19233;19233;
2024;30B;36;53601;53800;15494;15423;12531;15290;19345;19345;
2024;30B;36;53801;54000;15606;15540;12654;15394;19457;19457;
2024;30B;36;54001;54200;15718;15657;12777;15497;19569;19569;
2024;30B;36;54201;54400;15830;15774;12900;15600;19681;19681;
2024;30B;36;54401;54600;15942;15891;13023;15703;19793;19793;
2024;30B;36;54601;54800;16054;16008;13146;15806;19905;19905;
2024;30B;36;54801;55000;16166;16125;13269;15909;20017;20017;
2024;30B;36;55001;55200;16278;16242;13392;16012;20129;20129;
2024;30B;36;55201;55400;16390;16356;13512;16115;20241;20241;
2024;30B;36;55401;55600;16502;16473;13635;16218;20353;20353;
2024;30B;36;55601;55800;16614;16590;13758;16321;20465;20465;
2024;30B;36;55801;56000;16726;16707;13881;16424;20577;20577;
2024;30B;36;56001;56200;16838;16824;14004;16527;20689;20689;
2024;30B;36;56201;56400;16950;16941;14127;16631;20801;20801;
2024;30B;36;56401;56600;17062;17058;14250;16734;20913;20913;
2024;30B;36;56601;56800;17174;17175;14373;16837;21025;21025;
2024;30B;36;56801;57000;17286;17289;14493;16940;21137;21137;
2024;30B;36;57001;57200;17398;17406;14616;17043;21249;21249;
2024;30B;36;57201;57400;17510;17523;14739;17146;21361;21361;
2024;30B;36;57401;57600;17622;17640;14862;17249;21473;21473;
2024;30B;36;57601;57800;17734;17757;14985;17352;21585;21585;
2024;30B;36;57801;58000;17846;17874;15108;17455;21697;21697;
2024;30B;36;58001;58200;17958;17982;15222;17558;21809;21809;
2024;30B;36;58201;58400;18070;18094;15340;17661;21921;21921;
2024;30B;36;58401;58600;18182;18206;15458;17764;22033;22033;
2024;30B;36;58601;58800;18294;18318;15576;17867;22145;22145;
2024;30B;36;58801;59000;18406;18430;15694;17971;22257;22257;
2024;30B;36;59001;59200;18518;18542;15812;18074;22369;22369;
2024;30B;36;59201;59400;18630;18654;15930;18177;22481;22481;
2024;30B;36;59401;59600;18742;18766;16048;18280;22593;22593;
2024;30B;36;59601;59800;18854;18878;16166;18383;22705;22705;
2024;30B;36;59801;60000;18966;18990;16284;18486;22817;22817;
2024;30B;36;60001;60200;19078;19102;16402;18589;22929;22929;
2024;30B;36;60201;60400;19190;19214;16520;18692;23041;23041;
2024;30B;36;60401;60600;19302;19326;16638;18795;23153;23153;
2024;30B;36;60601;60800;19414;19438;16756;18898;23265;23265;
2024;30B;36;60801;61000;19526;19550;16874;19001;23377;23377;
2024;30B;36;61001;61200;19638;19662;16992;19104;23489;23489;
2024;30B;36;61201;61400;19750;19774;17110;19208;23601;23601;
2024;30B;36;61401;61600;19862;19886;17228;19311;23713;23713;
2024;30B;36;61601;61800;19974;19998;17346;19414;23825;23825;
2024;30B;36;61801;62000;20086;20110;17464;19517;23937;23937;
2024;30B;36;62001;62200;20198;20222;17582;19620;24049;24049;
2024;30B;36;62201;62400;20310;20334;17700;19723;24161;24161;
2024;30B;36;62401;62600;20422;20446;17818;19826;24273;24273;
2024;30B;36;62601;62800;20534;20558;17936;19929;24385;24385;
2024;30B;36;62801;63000;20646;20670;18054;20032;24497;24497;
2024;30B;36;63001;63200;20758;20782;18172;20135;24609;24609;
2024;30B;36;63201;63400;20870;20894;18290;20238;24721;24721;
2024;30B;36;63401;63600;20982;21006;18408;20341;24833;24833;
2024;30B;36;63601;63800;21094;21118;18526;20444;24945;24945;
2024;30B;36;63801;64000;21206;21230;18644;20548;25057;25057;
2024;30B;36;64001;64200;21318;21342;18762;20651;25169;25169;
2024;30B;36;64201;64400;21430;21454;18880;20754;25281;25281;
2024;30B;36;64401;64600;21542;21566;18998;20857;25393;25393;
2024;30B;36;64601;64800;21659;21688;19126;20960;25505;25505;
2024;30B;36;64801;65000;21777;21804;19248;21063;25617;25617;
2024;30B;36;65001;65200;21895;21926;19376;21166;25729;25729;
2024;30B;36;65201;65400;22013;22042;19498;21269;25841;25841;
2024;30B;36;65401;65600;22131;22159;19621;21372;25953;25953;
2024;30B;36;65601;65800;22249;22280;19748;21475;26065;26065;
2024;30B;36;65801;66000;22367;22397;19871;21578;26177;26177;
2024;30B;36;66001;66200;22485;22518;19998;21681;26289;26289;
2024;30B;36;66201;66400;22603;22635;20121;21785;26401;26401;
2024;30B;36;66401;66600;22721;22752;20244;21888;26513;26513;
2024;30B;36;66601;66800;22839;22873;20371;21991;26625;26625;
2024;30B;36;66801;67000;22957;22990;20494;22094;26737;26737;
2024;30B;36;67001;67200;23075;23106;20616;22197;26849;26849;
2024;30B;36;67201;67400;23193;23228;20744;22300;26961;26961;
2024;30B;36;67401;67600;23311;23344;20866;22403;27073;27073;
2024;30B;36;67601;67800;23429;23466;20994;22506;27185;27185;
2024;30B;36;67801;68000;23547;23582;21116;22609;27297;27297;
2024;30B;36;68001;68200;23665;23699;21239;22712;27409;27409;
2024;30B;36;68201;68400;23783;23820;21366;22815;27521;27521;
2024;30B;36;68401;68600;23901;23937;21489;22918;27633;27633;
2024;30B;36;68601;68800;24019;24054;21612;23021;27745;27745;
2024;30B;36;68801;69000;24137;24175;21739;23125;27857;27857;
2024;30B;36;69001;69200;24255;24292;21862;23228;27969;27969;
2024;30B;36;69201;69400;24373;24413;21989;23331;28081;28081;
2024;30B;36;69401;69600;24491;24530;22112;23434;28193;28193;
2024;30B;36;69601;69800;24609;24646;22234;23537;28305;28305;
2024;30B;36;69801;70000;24727;24768;22362;23640;28417;28417;
2024;30B;36;70001;70200;24845;24884;22484;23743;28529;28529;
2024;30B;36;70201;70400;24963;25001;22607;23846;28641;28641;
2024;30B;36;70401;70600;25081;25122;22734;23949;28753;28753;
2024;30B;36;70601;70800;25199;25239;22857;24052;28865;28865;
2024;30B;36;70801;71000;25317;25360;22984;24155;28977;28977;
2024;30B;36;71001;71200;25435;25477;23107;24258;29089;29089;
2024;30B;36;71201;71400;25553;25594;23230;24362;29201;29201;
2024;30B;36;71401;71600;25671;25715;23357;24465;29313;29313;
2024;30B;36;71601;71800;25789;25832;23480;24568;29425;29425;
2024;30B;36;71801;72000;25907;25953;23607;24671;29537;29537;
2024;30B;36;72001;72200;26025;26070;23730;24774;29649;29649;
2024;30B;36;72201;72400;26143;26186;23852;24877;29761;29761;
2024;30B;36;72401;72600;26261;26308;23980;24980;29873;29873;
2024;30B;36;72601;72800;26379;26424;24102;25083;29985;29985;
2024;30B;36;72801;73000;26497;26541;24225;25186;30097;30097;
2024;30B;36;73001;73200;26615;26662;24352;25289;30209;30209;
2024;30B;36;73201;73400;26733;26779;24475;25392;30321;30321;
2024;30B;36;73401;73600;26851;26900;24602;25495;30433;30433;
2024;30B;36;73601;73800;26969;27017;24725;25599;30545;30545;
2024;30B;36;73801;74000;27087;27134;24848;25702;30657;30657;
2024;30B;36;74001;74200;27205;27255;24975;25805;30769;30769;
2024;30B;36;74201;74400;27323;27372;25098;25908;30881;30881;
2024;30B;36;74401;74600;27441;27488;25220;26011;30993;30993;
2024;30B;36;74601;74800;27559;27610;25348;26114;31105;31105;
2024;30B;36;74801;75000;27677;27726;25470;26217;31217;31217;
2024;30B;36;75001;75200;27795;27848;25598;26320;31329;31329;
2024;30B;36;75201;75400;27913;27964;25720;26423;31441;31441;
2024;30B;36;75401;75600;28031;28081;25843;26526;31553;31553;
2024;30B;36;75601;75800;28149;28202;25970;26629;31665;31665;
2024;30B;36;75801;76000;28267;28319;26093;26732;31777;31777;
2024;30B;36;76001;76200;28385;28436;26216;26835;31889;31889;
2024;30B;36;76201;76400;28503;28557;26343;26939;32001;32001;
2024;30B;36;76401;76600;28621;28674;26466;27042;32113;32113;
2024;30B;36;76601;76800;28739;28795;26593;27145;32225;32225;
2024;30B;36;76801;77000;28857;28912;26716;27248;32337;32337;
2024;30B;36;77001;77200;28975;29028;26838;27351;32449;32449;
2024;30B;36;77201;77400;29093;29150;26966;27454;32561;32561;
2024;30B;36;77401;77600;29211;29266;27088;27557;32673;32673;
2024;30B;36;77601;77800;29329;29383;27211;27660;32785;32785;
2024;30B;36;77801;78000;29447;29504;27338;27763;32897;32897;
2024;30B;36;78001;78200;29565;29621;27461;27866;33009;33009;
2024;30B;36;78201;78400;29683;29742;27588;27969;33121;33121;
2024;30B;36;78401;78600;29801;29859;27711;28072;33233;33233;
2024;30B;36;78601;78800;29919;29976;27834;28176;33345;33345;
2024;30B;36;78801;79000;30037;30097;27961;28279;33457;33457;
2024;30B;36;79001;79200;30155;30214;28084;28382;33569;33569;
2024;30B;36;79201;79400;30273;30330;28206;28485;33681;33681;
2024;30B;36;79401;79600;30391;30452;28334;28588;33793;33793;
2024;30B;36;79601;79800;30509;30568;28456;28691;33905;33905;
2024;30B;36;79801;80000;30627;30690;28584;28794;34017;34017;
2024;30%;36;80001;80400;38;38;36;36;43;43;
2024;30%;36;80401;80800;38;39;36;36;43;43;
2024;30%;36;80801;82400;39;39;36;36;43;43;
2024;30%;36;82401;82600;39;39;37;36;43;43;
2024;30%;36;82601;84600;39;39;37;37;43;43;
2024;30%;36;84601;84800;39;40;37;37;43;43;
